state,crop,year,yield,rainfall,temperature,humidity,n_req_kg_per_ha,p_req_kg_per_ha,k_req_kg_per_ha,n,p,k,ph
andhra pradesh,rice,2008,3053.2981818181815,1200.0,25.0,80.0,76.33245454545454,36.63957818181818,67.17255999999999,78.0,45.0,22.0,6.8
andhra pradesh,rice,2009,3064.878181818182,1200.0,25.0,80.0,76.62195454545454,36.778538181818185,67.42732,78.0,45.0,22.0,6.8
andhra pradesh,rice,2010,2726.732727272727,1200.0,25.0,80.0,68.16831818181818,32.72079272727273,59.98812,78.0,45.0,22.0,6.8
andhra pradesh,rice,2011,3143.25,1200.0,25.0,80.0,78.58125,37.719,69.1515,78.0,45.0,22.0,6.8
andhra pradesh,rice,2012,3089.7445454545455,1200.0,25.0,80.0,77.24361363636363,37.07693454545454,67.97438,78.0,45.0,22.0,6.8
andhra pradesh,rice,2013,2989.978181818182,1200.0,25.0,80.0,74.74945454545455,35.87973818181818,65.77952,78.0,45.0,22.0,6.8
andhra pradesh,rice,2014,3375.668181818182,1200.0,25.0,80.0,84.39170454545454,40.50801818181819,74.2647,78.0,45.0,22.0,6.8
andhra pradesh,rice,2015,3312.2481818181814,1200.0,25.0,80.0,82.80620454545455,39.746978181818186,72.86946,78.0,45.0,22.0,6.8
andhra pradesh,rice,2016,3594.3927272727274,1200.0,25.0,80.0,89.85981818181818,43.132712727272725,79.07664,78.0,45.0,22.0,6.8
andhra pradesh,rice,2017,3556.9527272727278,1200.0,25.0,80.0,88.92381818181819,42.68343272727273,78.25296,78.0,45.0,22.0,6.8
assam,chickpea,1966,535.46,600.0,20.0,60.0,9.63828,5.3546,9.63828,60.0,18.0,38.0,5.8
assam,chickpea,1967,523.4014285714286,600.0,20.0,60.0,9.421225714285715,5.234014285714286,9.421225714285715,60.0,18.0,38.0,5.8
assam,chickpea,1968,539.0571428571428,600.0,20.0,60.0,9.703028571428572,5.390571428571429,9.703028571428572,60.0,18.0,38.0,5.8
assam,chickpea,1969,534.3,600.0,20.0,60.0,9.617400000000002,5.343000000000001,9.617400000000002,60.0,18.0,38.0,5.8
assam,chickpea,1970,523.5285714285714,600.0,20.0,60.0,9.423514285714287,5.235285714285714,9.423514285714287,60.0,18.0,38.0,5.8
assam,chickpea,1971,513.56,600.0,20.0,60.0,9.24408,5.1356,9.24408,60.0,18.0,38.0,5.8
assam,chickpea,1972,522.9433333333333,600.0,20.0,60.0,9.41298,5.229433333333334,9.41298,60.0,18.0,38.0,5.8
assam,chickpea,1973,466.9522222222222,600.0,20.0,60.0,8.40514,4.669522222222223,8.40514,60.0,18.0,38.0,5.8
assam,chickpea,1974,518.7955555555556,600.0,20.0,60.0,9.33832,5.187955555555556,9.33832,60.0,18.0,38.0,5.8
assam,chickpea,1975,450.0,600.0,20.0,60.0,8.1,4.5,8.1,60.0,18.0,38.0,5.8
assam,chickpea,1976,504.75600000000003,600.0,20.0,60.0,9.085607999999999,5.04756,9.085607999999999,60.0,18.0,38.0,5.8
assam,chickpea,1977,443.62,600.0,20.0,60.0,7.9851600000000005,4.4362,7.9851600000000005,60.0,18.0,38.0,5.8
assam,chickpea,1978,472.41400000000004,600.0,20.0,60.0,8.503452,4.72414,8.503452,60.0,18.0,38.0,5.8
assam,chickpea,1979,446.312,600.0,20.0,60.0,8.033615999999999,4.46312,8.033615999999999,60.0,18.0,38.0,5.8
assam,chickpea,1980,450.459,600.0,20.0,60.0,8.108262,4.50459,8.108262,60.0,18.0,38.0,5.8
assam,chickpea,1981,496.471,600.0,20.0,60.0,8.936478,4.96471,8.936478,60.0,18.0,38.0,5.8
assam,chickpea,1982,414.37700000000007,600.0,20.0,60.0,7.458786000000001,4.14377,7.458786000000001,60.0,18.0,38.0,5.8
assam,chickpea,1983,450.875,600.0,20.0,60.0,8.11575,4.50875,8.11575,60.0,18.0,38.0,5.8
assam,chickpea,1984,508.26,600.0,20.0,60.0,9.14868,5.0826,9.14868,60.0,18.0,38.0,5.8
assam,chickpea,1985,472.0411111111111,600.0,20.0,60.0,8.496739999999999,4.720411111111111,8.496739999999999,60.0,18.0,38.0,5.8
assam,chickpea,1986,462.26800000000003,600.0,20.0,60.0,8.320824,4.62268,8.320824,60.0,18.0,38.0,5.8
assam,chickpea,1987,430.36,600.0,20.0,60.0,7.74648,4.3036,7.74648,60.0,18.0,38.0,5.8
assam,chickpea,1988,439.067,600.0,20.0,60.0,7.903206,4.39067,7.903206,60.0,18.0,38.0,5.8
assam,chickpea,1989,415.49399999999997,600.0,20.0,60.0,7.478891999999999,4.15494,7.478891999999999,60.0,18.0,38.0,5.8
assam,chickpea,1990,476.00200000000007,600.0,20.0,60.0,8.568036,4.76002,8.568036,60.0,18.0,38.0,5.8
assam,chickpea,1991,454.034,600.0,20.0,60.0,8.172611999999999,4.54034,8.172611999999999,60.0,18.0,38.0,5.8
assam,chickpea,1992,470.9755555555555,600.0,20.0,60.0,8.47756,4.709755555555556,8.47756,60.0,18.0,38.0,5.8
assam,chickpea,1993,473.37,600.0,20.0,60.0,8.52066,4.7337,8.52066,60.0,18.0,38.0,5.8
assam,chickpea,1994,489.196,600.0,20.0,60.0,8.805527999999999,4.89196,8.805527999999999,60.0,18.0,38.0,5.8
assam,chickpea,1995,488.977,600.0,20.0,60.0,8.801586,4.88977,8.801586,60.0,18.0,38.0,5.8
assam,chickpea,1996,463.192,600.0,20.0,60.0,8.337456,4.63192,8.337456,60.0,18.0,38.0,5.8
assam,chickpea,1997,465.241,600.0,20.0,60.0,8.374338,4.65241,8.374338,60.0,18.0,38.0,5.8
assam,chickpea,1998,503.64099999999996,600.0,20.0,60.0,9.065538,5.03641,9.065538,60.0,18.0,38.0,5.8
assam,chickpea,1999,470.50222222222214,600.0,20.0,60.0,8.46904,4.705022222222222,8.46904,60.0,18.0,38.0,5.8
assam,chickpea,2000,465.27111111111105,600.0,20.0,60.0,8.37488,4.6527111111111115,8.37488,60.0,18.0,38.0,5.8
assam,chickpea,2001,481.7855555555555,600.0,20.0,60.0,8.67214,4.817855555555556,8.67214,60.0,18.0,38.0,5.8
assam,chickpea,2002,504.10555555555555,600.0,20.0,60.0,9.0739,5.041055555555555,9.0739,60.0,18.0,38.0,5.8
assam,chickpea,2003,476.98555555555555,600.0,20.0,60.0,8.58574,4.769855555555555,8.58574,60.0,18.0,38.0,5.8
assam,chickpea,2004,481.5822222222222,600.0,20.0,60.0,8.66848,4.815822222222222,8.66848,60.0,18.0,38.0,5.8
assam,chickpea,2005,468.95666666666665,600.0,20.0,60.0,8.44122,4.689566666666667,8.44122,60.0,18.0,38.0,5.8
assam,chickpea,2006,488.84125,600.0,20.0,60.0,8.7991425,4.8884125,8.7991425,60.0,18.0,38.0,5.8
assam,chickpea,2007,494.11285714285714,600.0,20.0,60.0,8.894031428571429,4.941128571428571,8.894031428571429,60.0,18.0,38.0,5.8
assam,chickpea,2008,594.5657142857143,600.0,20.0,60.0,10.702182857142857,5.945657142857143,10.702182857142857,60.0,18.0,38.0,5.8
assam,chickpea,2009,461.7857142857143,600.0,20.0,60.0,8.312142857142858,4.617857142857143,8.312142857142858,60.0,18.0,38.0,5.8
assam,chickpea,2010,454.32142857142856,600.0,20.0,60.0,8.177785714285713,4.543214285714286,8.177785714285713,60.0,18.0,38.0,5.8
assam,chickpea,2011,539.6633333333334,600.0,20.0,60.0,9.713940000000001,5.396633333333333,9.713940000000001,60.0,18.0,38.0,5.8
assam,chickpea,2012,642.57125,600.0,20.0,60.0,11.5662825,6.4257124999999995,11.5662825,60.0,18.0,38.0,5.8
assam,chickpea,2013,616.5842857142858,600.0,20.0,60.0,11.098517142857144,6.165842857142857,11.098517142857144,60.0,18.0,38.0,5.8
assam,chickpea,2014,880.295,600.0,20.0,60.0,15.84531,8.80295,15.84531,60.0,18.0,38.0,5.8
assam,chickpea,2015,629.0622222222222,600.0,20.0,60.0,11.32312,6.290622222222222,11.32312,60.0,18.0,38.0,5.8
assam,chickpea,2016,643.6566666666666,600.0,20.0,60.0,11.58582,6.436566666666667,11.58582,60.0,18.0,38.0,5.8
assam,chickpea,2017,631.16,600.0,20.0,60.0,11.36088,6.3116,11.36088,60.0,18.0,38.0,5.8
assam,cotton,1966,91.79571428571428,700.0,28.0,65.0,2.4784842857142855,1.1015485714285715,2.4784842857142855,60.0,18.0,38.0,5.8
assam,cotton,1967,82.35833333333333,700.0,28.0,65.0,2.223675,0.9883000000000001,2.223675,60.0,18.0,38.0,5.8
assam,cotton,1968,86.71714285714286,700.0,28.0,65.0,2.3413628571428573,1.0406057142857144,2.3413628571428573,60.0,18.0,38.0,5.8
assam,cotton,1969,69.64999999999999,700.0,28.0,65.0,1.8805500000000002,0.8358,1.8805500000000002,60.0,18.0,38.0,5.8
assam,cotton,1970,70.15,700.0,28.0,65.0,1.89405,0.8418,1.89405,60.0,18.0,38.0,5.8
assam,cotton,1971,74.27666666666667,700.0,28.0,65.0,2.0054700000000003,0.89132,2.0054700000000003,60.0,18.0,38.0,5.8
assam,cotton,1972,69.67,700.0,28.0,65.0,1.88109,0.83604,1.88109,60.0,18.0,38.0,5.8
assam,cotton,1973,69.41,700.0,28.0,65.0,1.87407,0.83292,1.87407,60.0,18.0,38.0,5.8
assam,cotton,1974,66.22285714285714,700.0,28.0,65.0,1.788017142857143,0.7946742857142858,1.788017142857143,60.0,18.0,38.0,5.8
assam,cotton,1975,78.255,700.0,28.0,65.0,2.1128850000000003,0.93906,2.1128850000000003,60.0,18.0,38.0,5.8
assam,cotton,1976,72.88571428571429,700.0,28.0,65.0,1.9679142857142857,0.8746285714285714,1.9679142857142857,60.0,18.0,38.0,5.8
assam,cotton,1977,75.91125,700.0,28.0,65.0,2.04960375,0.910935,2.04960375,60.0,18.0,38.0,5.8
assam,cotton,1978,72.9975,700.0,28.0,65.0,1.9709325,0.87597,1.9709325,60.0,18.0,38.0,5.8
assam,cotton,1979,77.97,700.0,28.0,65.0,2.10519,0.93564,2.10519,60.0,18.0,38.0,5.8
assam,cotton,1980,69.205,700.0,28.0,65.0,1.868535,0.83046,1.868535,60.0,18.0,38.0,5.8
assam,cotton,1981,77.45125,700.0,28.0,65.0,2.09118375,0.9294150000000001,2.09118375,60.0,18.0,38.0,5.8
assam,cotton,1982,78.77125,700.0,28.0,65.0,2.12682375,0.945255,2.12682375,60.0,18.0,38.0,5.8
assam,cotton,1983,75.82142857142857,700.0,28.0,65.0,2.0471785714285713,0.9098571428571428,2.0471785714285713,60.0,18.0,38.0,5.8
assam,cotton,1984,71.30142857142857,700.0,28.0,65.0,1.9251385714285714,0.8556171428571429,1.9251385714285714,60.0,18.0,38.0,5.8
assam,cotton,1985,77.19142857142857,700.0,28.0,65.0,2.0841685714285716,0.9262971428571429,2.0841685714285716,60.0,18.0,38.0,5.8
assam,cotton,1986,80.7942857142857,700.0,28.0,65.0,2.181445714285714,0.9695314285714286,2.181445714285714,60.0,18.0,38.0,5.8
assam,cotton,1987,76.91428571428571,700.0,28.0,65.0,2.076685714285714,0.9229714285714286,2.076685714285714,60.0,18.0,38.0,5.8
assam,cotton,1988,78.62666666666667,700.0,28.0,65.0,2.12292,0.94352,2.12292,60.0,18.0,38.0,5.8
assam,cotton,1989,82.53666666666668,700.0,28.0,65.0,2.2284900000000003,0.9904400000000001,2.2284900000000003,60.0,18.0,38.0,5.8
assam,cotton,1990,80.995,700.0,28.0,65.0,2.186865,0.97194,2.186865,60.0,18.0,38.0,5.8
assam,cotton,1991,78.96,700.0,28.0,65.0,2.1319199999999996,0.9475199999999999,2.1319199999999996,60.0,18.0,38.0,5.8
assam,cotton,1992,88.6975,700.0,28.0,65.0,2.3948325,1.06437,2.3948325,60.0,18.0,38.0,5.8
assam,cotton,1993,68.06,700.0,28.0,65.0,1.83762,0.8167200000000001,1.83762,60.0,18.0,38.0,5.8
assam,cotton,1994,91.28999999999999,700.0,28.0,65.0,2.46483,1.0954800000000002,2.46483,60.0,18.0,38.0,5.8
assam,cotton,1995,89.875,700.0,28.0,65.0,2.426625,1.0785,2.426625,60.0,18.0,38.0,5.8
assam,cotton,1996,83.28,700.0,28.0,65.0,2.24856,0.99936,2.24856,60.0,18.0,38.0,5.8
assam,cotton,1997,76.866,700.0,28.0,65.0,2.075382,0.922392,2.075382,60.0,18.0,38.0,5.8
assam,cotton,1998,81.3375,700.0,28.0,65.0,2.1961125,0.9760500000000001,2.1961125,60.0,18.0,38.0,5.8
assam,cotton,1999,82.325,700.0,28.0,65.0,2.222775,0.9879,2.222775,60.0,18.0,38.0,5.8
assam,cotton,2000,78.8075,700.0,28.0,65.0,2.1278025,0.9456900000000001,2.1278025,60.0,18.0,38.0,5.8
assam,cotton,2001,72.91,700.0,28.0,65.0,1.9685700000000002,0.87492,1.9685700000000002,60.0,18.0,38.0,5.8
assam,cotton,2002,76.8925,700.0,28.0,65.0,2.0760975,0.9227099999999999,2.0760975,60.0,18.0,38.0,5.8
assam,cotton,2003,81.4225,700.0,28.0,65.0,2.1984075,0.97707,2.1984075,60.0,18.0,38.0,5.8
assam,cotton,2004,71.23666666666666,700.0,28.0,65.0,1.9233900000000002,0.8548399999999999,1.9233900000000002,60.0,18.0,38.0,5.8
assam,cotton,2005,71.29333333333334,700.0,28.0,65.0,1.92492,0.85552,1.92492,60.0,18.0,38.0,5.8
assam,cotton,2006,73.98,700.0,28.0,65.0,1.99746,0.8877600000000001,1.99746,60.0,18.0,38.0,5.8
assam,cotton,2007,75.19,700.0,28.0,65.0,2.0301299999999998,0.9022800000000001,2.0301299999999998,60.0,18.0,38.0,5.8
assam,cotton,2008,75.19,700.0,28.0,65.0,2.0301299999999998,0.9022800000000001,2.0301299999999998,60.0,18.0,38.0,5.8
assam,cotton,2009,93.845,700.0,28.0,65.0,2.5338149999999997,1.1261400000000001,2.5338149999999997,60.0,18.0,38.0,5.8
assam,cotton,2010,77.28,700.0,28.0,65.0,2.08656,0.9273600000000001,2.08656,60.0,18.0,38.0,5.8
assam,cotton,2011,77.68666666666667,700.0,28.0,65.0,2.09754,0.9322399999999998,2.09754,60.0,18.0,38.0,5.8
assam,cotton,2012,87.6825,700.0,28.0,65.0,2.3674275,1.05219,2.3674275,60.0,18.0,38.0,5.8
assam,cotton,2013,78.4,700.0,28.0,65.0,2.1168,0.9408000000000001,2.1168,60.0,18.0,38.0,5.8
assam,cotton,2014,79.575,700.0,28.0,65.0,2.1485250000000002,0.9549,2.1485250000000002,60.0,18.0,38.0,5.8
assam,cotton,2015,108.10333333333334,700.0,28.0,65.0,2.9187899999999996,1.2972400000000002,2.9187899999999996,60.0,18.0,38.0,5.8
assam,cotton,2016,81.91222222222223,700.0,28.0,65.0,2.21163,0.9829466666666666,2.21163,60.0,18.0,38.0,5.8
assam,cotton,2017,86.77555555555556,700.0,28.0,65.0,2.34294,1.0413066666666666,2.34294,60.0,18.0,38.0,5.8
assam,maize,1966,536.5425,800.0,22.0,70.0,14.4866475,6.43851,9.1212225,60.0,18.0,38.0,5.8
assam,maize,1967,554.51125,800.0,22.0,70.0,14.97180375,6.654135,9.42669125,60.0,18.0,38.0,5.8
assam,maize,1968,527.205,800.0,22.0,70.0,14.234535000000001,6.32646,8.962485000000001,60.0,18.0,38.0,5.8
assam,maize,1969,541.4399999999999,800.0,22.0,70.0,14.61888,6.49728,9.20448,60.0,18.0,38.0,5.8
assam,maize,1970,541.7377777777779,800.0,22.0,70.0,14.62692,6.500853333333334,9.209542222222222,60.0,18.0,38.0,5.8
assam,maize,1971,579.004,800.0,22.0,70.0,15.633108000000002,6.948048,9.843067999999999,60.0,18.0,38.0,5.8
assam,maize,1972,540.98,800.0,22.0,70.0,14.606459999999998,6.491760000000001,9.19666,60.0,18.0,38.0,5.8
assam,maize,1973,540.313,800.0,22.0,70.0,14.588451000000001,6.483756,9.185321,60.0,18.0,38.0,5.8
assam,maize,1974,539.8140000000001,800.0,22.0,70.0,14.574977999999998,6.477768,9.176838,60.0,18.0,38.0,5.8
assam,maize,1975,606.383,800.0,22.0,70.0,16.372341,7.2765960000000005,10.308511,60.0,18.0,38.0,5.8
assam,maize,1976,558.3779999999999,800.0,22.0,70.0,15.076206000000003,6.700536,9.492426,60.0,18.0,38.0,5.8
assam,maize,1977,565.812,800.0,22.0,70.0,15.276924,6.789743999999999,9.618804,60.0,18.0,38.0,5.8
assam,maize,1978,570.46,800.0,22.0,70.0,15.402420000000001,6.8455200000000005,9.69782,60.0,18.0,38.0,5.8
assam,maize,1979,560.176,800.0,22.0,70.0,15.124752,6.722112,9.522991999999999,60.0,18.0,38.0,5.8
assam,maize,1980,589.568,800.0,22.0,70.0,15.918336,7.074816,10.022656000000001,60.0,18.0,38.0,5.8
assam,maize,1981,563.362,800.0,22.0,70.0,15.210774,6.760344000000001,9.577154,60.0,18.0,38.0,5.8
assam,maize,1982,558.132,800.0,22.0,70.0,15.069564,6.697584000000001,9.488244,60.0,18.0,38.0,5.8
assam,maize,1983,551.4939999999999,800.0,22.0,70.0,14.890338,6.617928000000001,9.375398,60.0,18.0,38.0,5.8
assam,maize,1984,564.137,800.0,22.0,70.0,15.231699,6.7696439999999996,9.590329,60.0,18.0,38.0,5.8
assam,maize,1985,570.596,800.0,22.0,70.0,15.406092000000001,6.8471519999999995,9.700132,60.0,18.0,38.0,5.8
assam,maize,1986,561.3810000000001,800.0,22.0,70.0,15.157287,6.736572,9.543477,60.0,18.0,38.0,5.8
assam,maize,1987,547.767,800.0,22.0,70.0,14.789708999999998,6.573204,9.312039,60.0,18.0,38.0,5.8
assam,maize,1988,566.348,800.0,22.0,70.0,15.291396,6.796176,9.627915999999999,60.0,18.0,38.0,5.8
assam,maize,1989,576.266,800.0,22.0,70.0,15.559182000000002,6.915192,9.796522,60.0,18.0,38.0,5.8
assam,maize,1990,582.013,800.0,22.0,70.0,15.714350999999999,6.9841560000000005,9.894221,60.0,18.0,38.0,5.8
assam,maize,1991,576.48,800.0,22.0,70.0,15.56496,6.9177599999999995,9.80016,60.0,18.0,38.0,5.8
assam,maize,1992,613.4069999999999,800.0,22.0,70.0,16.561989,7.360884,10.427919,60.0,18.0,38.0,5.8
assam,maize,1993,616.7529999999999,800.0,22.0,70.0,16.652331,7.401036,10.484801000000001,60.0,18.0,38.0,5.8
assam,maize,1994,613.357,800.0,22.0,70.0,16.560639000000002,7.360284,10.427069,60.0,18.0,38.0,5.8
assam,maize,1995,639.419,800.0,22.0,70.0,17.264313,7.6730279999999995,10.870123,60.0,18.0,38.0,5.8
assam,maize,1996,648.74,800.0,22.0,70.0,17.51598,7.784879999999999,11.028580000000002,60.0,18.0,38.0,5.8
assam,maize,1997,646.182,800.0,22.0,70.0,17.446914,7.754184,10.985094,60.0,18.0,38.0,5.8
assam,maize,1998,637.4939999999999,800.0,22.0,70.0,17.212338,7.649928,10.837398,60.0,18.0,38.0,5.8
assam,maize,1999,659.258,800.0,22.0,70.0,17.799966,7.911096000000001,11.207386,60.0,18.0,38.0,5.8
assam,maize,2000,689.5699999999999,800.0,22.0,70.0,18.618389999999998,8.274840000000001,11.72269,60.0,18.0,38.0,5.8
assam,maize,2001,640.205,800.0,22.0,70.0,17.285535,7.682460000000001,10.883485,60.0,18.0,38.0,5.8
assam,maize,2002,648.883,800.0,22.0,70.0,17.519841,7.786596,11.031011000000001,60.0,18.0,38.0,5.8
assam,maize,2003,643.7520000000001,800.0,22.0,70.0,17.381304,7.725024,10.943783999999999,60.0,18.0,38.0,5.8
assam,maize,2004,652.562,800.0,22.0,70.0,17.619174,7.830744,11.093554000000001,60.0,18.0,38.0,5.8
assam,maize,2005,657.4159999999999,800.0,22.0,70.0,17.750232,7.888992,11.176072000000001,60.0,18.0,38.0,5.8
assam,maize,2006,653.597,800.0,22.0,70.0,17.647119,7.843164,11.111149000000001,60.0,18.0,38.0,5.8
assam,maize,2007,633.717,800.0,22.0,70.0,17.110359,7.604604,10.773188999999999,60.0,18.0,38.0,5.8
assam,maize,2008,633.5310000000001,800.0,22.0,70.0,17.105337,7.602372,10.770027,60.0,18.0,38.0,5.8
assam,maize,2009,646.913,800.0,22.0,70.0,17.466651,7.762956,10.997521,60.0,18.0,38.0,5.8
assam,maize,2010,636.397,800.0,22.0,70.0,17.182719,7.636763999999999,10.818749,60.0,18.0,38.0,5.8
assam,maize,2011,730.554,800.0,22.0,70.0,19.724958,8.766648,12.419418,60.0,18.0,38.0,5.8
assam,maize,2012,813.6020000000001,800.0,22.0,70.0,21.967254,9.763224,13.831234,60.0,18.0,38.0,5.8
assam,maize,2013,3710.925,800.0,22.0,70.0,100.194975,44.5311,63.085725000000004,60.0,18.0,38.0,5.8
assam,maize,2014,3111.82,800.0,22.0,70.0,84.01914000000001,37.341840000000005,52.900940000000006,60.0,18.0,38.0,5.8
assam,maize,2015,2400.091,800.0,22.0,70.0,64.802457,28.801092,40.801547,60.0,18.0,38.0,5.8
assam,maize,2016,2373.607,800.0,22.0,70.0,64.087389,28.483283999999998,40.351319000000004,60.0,18.0,38.0,5.8
assam,maize,2017,2665.867,800.0,22.0,70.0,71.978409,31.990404,45.319739,60.0,18.0,38.0,5.8
assam,rice,1966,954.69875,1200.0,25.0,80.0,23.86746875,11.456385,21.0033725,60.0,18.0,38.0,5.8
assam,rice,1967,1008.595,1200.0,25.0,80.0,25.214875000000003,12.10314,22.18909,60.0,18.0,38.0,5.8
assam,rice,1968,1088.85,1200.0,25.0,80.0,27.221249999999998,13.0662,23.954700000000003,60.0,18.0,38.0,5.8
assam,rice,1969,965.7625,1200.0,25.0,80.0,24.1440625,11.58915,21.246775,60.0,18.0,38.0,5.8
assam,rice,1970,1125.17,1200.0,25.0,80.0,28.12925,13.50204,24.75374,60.0,18.0,38.0,5.8
assam,rice,1971,1056.5549999999998,1200.0,25.0,80.0,26.413875,12.678659999999999,23.244210000000002,60.0,18.0,38.0,5.8
assam,rice,1972,1112.307,1200.0,25.0,80.0,27.807675,13.347684000000001,24.470754,60.0,18.0,38.0,5.8
assam,rice,1973,1087.562,1200.0,25.0,80.0,27.18905,13.050744,23.926364,60.0,18.0,38.0,5.8
assam,rice,1974,1057.22,1200.0,25.0,80.0,26.430500000000002,12.68664,23.25884,60.0,18.0,38.0,5.8
assam,rice,1975,1103.4379999999999,1200.0,25.0,80.0,27.585950000000004,13.241256000000002,24.275636,60.0,18.0,38.0,5.8
assam,rice,1976,1023.1479999999999,1200.0,25.0,80.0,25.5787,12.277776,22.509256,60.0,18.0,38.0,5.8
assam,rice,1977,1097.0970000000002,1200.0,25.0,80.0,27.427425,13.165163999999999,24.136134000000002,60.0,18.0,38.0,5.8
assam,rice,1978,1050.627,1200.0,25.0,80.0,26.265674999999998,12.607524000000002,23.113794,60.0,18.0,38.0,5.8
assam,rice,1979,951.234,1200.0,25.0,80.0,23.78085,11.414807999999999,20.927148,60.0,18.0,38.0,5.8
assam,rice,1980,1227.008,1200.0,25.0,80.0,30.6752,14.724096,26.994176,60.0,18.0,38.0,5.8
assam,rice,1981,1062.977,1200.0,25.0,80.0,26.574425,12.755724,23.385494,60.0,18.0,38.0,5.8
assam,rice,1982,1199.9470000000001,1200.0,25.0,80.0,29.998675000000002,14.399364,26.398834,60.0,18.0,38.0,5.8
assam,rice,1983,1135.693,1200.0,25.0,80.0,28.392325,13.628316000000002,24.985246,60.0,18.0,38.0,5.8
assam,rice,1984,1100.672,1200.0,25.0,80.0,27.5168,13.208064000000002,24.214784,60.0,18.0,38.0,5.8
assam,rice,1985,1181.409,1200.0,25.0,80.0,29.535225000000004,14.176908000000001,25.990998,60.0,18.0,38.0,5.8
assam,rice,1986,1068.5610000000001,1200.0,25.0,80.0,26.714025,12.822731999999998,23.508342,60.0,18.0,38.0,5.8
assam,rice,1987,1194.659,1200.0,25.0,80.0,29.866475,14.335908,26.282497999999997,60.0,18.0,38.0,5.8
assam,rice,1988,1111.4959999999999,1200.0,25.0,80.0,27.7874,13.337952000000001,24.452912,60.0,18.0,38.0,5.8
assam,rice,1989,1201.942,1200.0,25.0,80.0,30.04855,14.423303999999998,26.442724,60.0,18.0,38.0,5.8
assam,rice,1990,1340.239,1200.0,25.0,80.0,33.505975,16.082867999999998,29.485257999999998,60.0,18.0,38.0,5.8
assam,rice,1991,1305.479,1200.0,25.0,80.0,32.636975,15.665747999999999,28.720537999999998,60.0,18.0,38.0,5.8
assam,rice,1992,1339.375,1200.0,25.0,80.0,33.484375,16.072499999999998,29.466249999999995,60.0,18.0,38.0,5.8
assam,rice,1993,1363.725,1200.0,25.0,80.0,34.093125,16.3647,30.00195,60.0,18.0,38.0,5.8
assam,rice,1994,1555.279,1200.0,25.0,80.0,38.881975,18.663348,34.216138,60.0,18.0,38.0,5.8
assam,rice,1995,1456.534,1200.0,25.0,80.0,36.41335,17.478408,32.043748,60.0,18.0,38.0,5.8
assam,rice,1996,1418.191,1200.0,25.0,80.0,35.454775,17.018292,31.200202,60.0,18.0,38.0,5.8
assam,rice,1997,1414.138,1200.0,25.0,80.0,35.353449999999995,16.969656,31.111036000000002,60.0,18.0,38.0,5.8
assam,rice,1998,1397.165,1200.0,25.0,80.0,34.929125,16.765980000000003,30.737630000000003,60.0,18.0,38.0,5.8
assam,rice,1999,1494.75,1200.0,25.0,80.0,37.36875,17.937,32.8845,60.0,18.0,38.0,5.8
assam,rice,2000,1549.3799999999999,1200.0,25.0,80.0,38.734500000000004,18.59256,34.08636,60.0,18.0,38.0,5.8
assam,rice,2001,1562.55,1200.0,25.0,80.0,39.063750000000006,18.7506,34.376099999999994,60.0,18.0,38.0,5.8
assam,rice,2002,1507.0430000000001,1200.0,25.0,80.0,37.676075000000004,18.084516,33.154946,60.0,18.0,38.0,5.8
assam,rice,2003,1541.929,1200.0,25.0,80.0,38.548224999999995,18.503148,33.922438,60.0,18.0,38.0,5.8
