state,crop,year,yield,rainfall,temperature,humidity,n_req_kg_per_ha,p_req_kg_per_ha,k_req_kg_per_ha,n,p,k,ph,temperature_nasa,rainfall_nasa,humidity_nasa
uttar pradesh,chickpea,2013,660.947380952381,600.0,20.0,60.0,11.897052857142857,6.609473809523809,11.897052857142857,120.0,45.0,35.0,7.6,24.974166666666665,1238.53,59.19
uttar pradesh,chickpea,2014,536.562105263158,600.0,20.0,60.0,9.658117894736842,5.365621052631579,9.658117894736842,120.0,45.0,35.0,7.6,25.9425,881.0999999999999,49.33416666666667
uttar pradesh,chickpea,2015,702.0048780487805,600.0,20.0,60.0,12.63608780487805,7.020048780487805,12.63608780487805,120.0,45.0,35.0,7.6,26.526666666666667,738.21,46.585
uttar pradesh,chickpea,2016,1245.5416666666667,600.0,20.0,60.0,22.41975,12.455416666666668,22.41975,120.0,45.0,35.0,7.6,26.3925,1050.71,49.0025
uttar pradesh,chickpea,2017,1207.678666666667,600.0,20.0,60.0,21.738216,12.076786666666669,21.738216,120.0,45.0,35.0,7.6,26.21083333333333,1128.32,51.45166666666666
uttar pradesh,cotton,1981,139.56555555555553,700.0,28.0,65.0,3.7682699999999993,1.6747866666666666,3.7682699999999993,120.0,45.0,35.0,7.6,25.18166666666667,1310.79,54.97916666666666
uttar pradesh,cotton,1982,137.9188888888889,700.0,28.0,65.0,3.72381,1.6550266666666669,3.72381,120.0,45.0,35.0,7.6,24.909166666666668,1333.9,56.469166666666666
uttar pradesh,cotton,1983,118.71111111111112,700.0,28.0,65.0,3.2052,1.4245333333333337,3.2052,120.0,45.0,35.0,7.6,25.594166666666663,850.84,47.98666666666667
uttar pradesh,cotton,1984,251.60777777777776,700.0,28.0,65.0,6.79341,3.019293333333333,6.79341,120.0,45.0,35.0,7.6,26.085833333333337,701.99,43.8475
uttar pradesh,cotton,1985,178.53,700.0,28.0,65.0,4.82031,2.14236,4.82031,120.0,45.0,35.0,7.6,25.859166666666667,1116.52,49.69583333333333
uttar pradesh,cotton,1986,183.89625,700.0,28.0,65.0,4.96519875,2.206755,4.96519875,120.0,45.0,35.0,7.6,25.761666666666667,684.46,46.24583333333334
uttar pradesh,cotton,1987,199.155,700.0,28.0,65.0,5.377185,2.38986,5.377185,120.0,45.0,35.0,7.6,27.19083333333333,590.47,39.90083333333333
uttar pradesh,cotton,1988,156.005,700.0,28.0,65.0,4.212135,1.87206,4.212135,120.0,45.0,35.0,7.6,26.549166666666665,1106.18,46.72333333333333
uttar pradesh,cotton,1989,293.81375,700.0,28.0,65.0,7.93297125,3.525765,7.93297125,120.0,45.0,35.0,7.6,26.013333333333332,766.48,43.26833333333334
uttar pradesh,cotton,1990,192.688,700.0,28.0,65.0,5.202576,2.312256,5.202576,120.0,45.0,35.0,7.6,26.094166666666663,1016.09,49.0325
uttar pradesh,cotton,1991,182.1955555555556,700.0,28.0,65.0,4.91928,2.186346666666667,4.91928,120.0,45.0,35.0,7.6,26.3775,906.64,44.5575
uttar pradesh,cotton,1992,173.98555555555555,700.0,28.0,65.0,4.69761,2.0878266666666665,4.69761,120.0,45.0,35.0,7.6,26.4375,692.18,43.39833333333333
uttar pradesh,cotton,1993,166.71444444444444,700.0,28.0,65.0,4.50129,2.000573333333333,4.50129,120.0,45.0,35.0,7.6,26.637500000000003,671.3199999999999,39.35166666666667
uttar pradesh,cotton,1994,178.39600000000002,700.0,28.0,65.0,4.816692,2.140752,4.816692,120.0,45.0,35.0,7.6,26.67333333333333,772.71,42.10833333333333
uttar pradesh,cotton,1995,179.2,700.0,28.0,65.0,4.838399999999999,2.1504000000000003,4.838399999999999,120.0,45.0,35.0,7.6,26.867500000000003,642.48,42.36083333333334
uttar pradesh,cotton,1996,154.13222222222225,700.0,28.0,65.0,4.16157,1.8495866666666667,4.16157,120.0,45.0,35.0,7.6,25.9125,890.26,48.48083333333333
uttar pradesh,cotton,1997,154.83777777777777,700.0,28.0,65.0,4.18062,1.8580533333333331,4.18062,120.0,45.0,35.0,7.6,25.993333333333336,711.0799999999999,44.97833333333333
uttar pradesh,cotton,1998,117.5575,700.0,28.0,65.0,3.1740525,1.41069,3.1740525,120.0,45.0,35.0,7.6,25.80666666666667,962.4,51.56666666666666
uttar pradesh,cotton,1999,156.22875,700.0,28.0,65.0,4.21817625,1.874745,4.21817625,120.0,45.0,35.0,7.6,26.82166666666667,649.87,42.09333333333333
uttar pradesh,cotton,2000,176.6775,700.0,28.0,65.0,4.7702925,2.12013,4.7702925,120.0,45.0,35.0,7.6,25.91416666666667,975.49,45.48333333333333
uttar pradesh,cotton,2001,199.05,700.0,28.0,65.0,5.37435,2.3886000000000003,5.37435,120.0,45.0,35.0,7.6,26.2075,797.71,45.24416666666667
uttar pradesh,cotton,2002,177.01625,700.0,28.0,65.0,4.77943875,2.1241950000000003,4.77943875,120.0,45.0,35.0,7.6,26.90833333333333,658.24,43.42666666666667
uttar pradesh,cotton,2003,191.47625,700.0,28.0,65.0,5.16985875,2.297715,5.16985875,120.0,45.0,35.0,7.6,25.835,802.89,50.45416666666667
uttar pradesh,cotton,2004,172.215,700.0,28.0,65.0,4.649805,2.06658,4.649805,120.0,45.0,35.0,7.6,25.90833333333333,866.4499999999999,50.85333333333333
uttar pradesh,cotton,2005,159.305,700.0,28.0,65.0,4.301235,1.91166,4.301235,120.0,45.0,35.0,7.6,25.895,949.8,50.9625
uttar pradesh,cotton,2006,222.95142857142855,700.0,28.0,65.0,6.019688571428572,2.675417142857143,6.019688571428572,120.0,45.0,35.0,7.6,26.286666666666665,945.31,50.5275
uttar pradesh,cotton,2007,147.01,700.0,28.0,65.0,3.96927,1.76412,3.96927,120.0,45.0,35.0,7.6,25.624166666666667,1067.56,53.69583333333333
uttar pradesh,cotton,2008,221.87285714285716,700.0,28.0,65.0,5.990567142857143,2.662474285714286,5.990567142857143,120.0,45.0,35.0,7.6,25.0125,1606.01,58.8525
uttar pradesh,cotton,2009,173.92,700.0,28.0,65.0,4.69584,2.08704,4.69584,120.0,45.0,35.0,7.6,25.791666666666668,981.58,54.08583333333333
uttar pradesh,cotton,2010,236.8871428571429,700.0,28.0,65.0,6.395952857142857,2.8426457142857147,6.395952857142857,120.0,45.0,35.0,7.6,26.17,930.21,54.5375
uttar pradesh,cotton,2011,274.74333333333334,700.0,28.0,65.0,7.41807,3.29692,7.41807,120.0,45.0,35.0,7.6,25.265833333333333,1188.72,57.05416666666667
uttar pradesh,cotton,2012,245.47666666666663,700.0,28.0,65.0,6.627870000000001,2.94572,6.627870000000001,120.0,45.0,35.0,7.6,25.269166666666667,1107.75,53.33583333333333
uttar pradesh,cotton,2013,272.0042857142857,700.0,28.0,65.0,7.344115714285714,3.2640514285714284,7.344115714285714,120.0,45.0,35.0,7.6,24.974166666666665,1238.53,59.19
uttar pradesh,cotton,2014,51.1325,700.0,28.0,65.0,1.3805775,0.6135900000000001,1.3805775,120.0,45.0,35.0,7.6,25.9425,881.0999999999999,49.33416666666667
uttar pradesh,cotton,2015,63.815,700.0,28.0,65.0,1.723005,0.76578,1.723005,120.0,45.0,35.0,7.6,26.526666666666667,738.21,46.585
uttar pradesh,cotton,2016,64.31555555555556,700.0,28.0,65.0,1.7365199999999998,0.7717866666666666,1.7365199999999998,120.0,45.0,35.0,7.6,26.3925,1050.71,49.0025
uttar pradesh,cotton,2017,59.19571428571429,700.0,28.0,65.0,1.5982842857142856,0.7103485714285714,1.5982842857142856,120.0,45.0,35.0,7.6,26.21083333333333,1128.32,51.45166666666666
uttar pradesh,maize,1981,716.9825581395348,800.0,22.0,70.0,19.35852906976744,8.60379069767442,12.188703488372091,120.0,45.0,35.0,7.6,25.18166666666667,1310.79,54.97916666666666
uttar pradesh,maize,1982,615.6683720930233,800.0,22.0,70.0,16.62304604651163,7.38802046511628,10.466362325581397,120.0,45.0,35.0,7.6,24.909166666666668,1333.9,56.469166666666666
uttar pradesh,maize,1983,838.696976744186,800.0,22.0,70.0,22.644818372093024,10.064363720930231,14.257848604651162,120.0,45.0,35.0,7.6,25.594166666666663,850.84,47.98666666666667
uttar pradesh,maize,1984,1293.1667441860466,800.0,22.0,70.0,34.91550209302326,15.518000930232558,21.98383465116279,120.0,45.0,35.0,7.6,26.085833333333337,701.99,43.8475
uttar pradesh,maize,1985,1042.2458139534883,800.0,22.0,70.0,28.140636976744187,12.506949767441862,17.718178837209305,120.0,45.0,35.0,7.6,25.859166666666667,1116.52,49.69583333333333
uttar pradesh,maize,1986,1080.3653488372092,800.0,22.0,70.0,29.169864418604654,12.964384186046512,18.36621093023256,120.0,45.0,35.0,7.6,25.761666666666667,684.46,46.24583333333334
uttar pradesh,maize,1987,811.3541860465117,800.0,22.0,70.0,21.906563023255814,9.736250232558138,13.793021162790698,120.0,45.0,35.0,7.6,27.19083333333333,590.47,39.90083333333333
uttar pradesh,maize,1988,923.569069767442,800.0,22.0,70.0,24.93636488372093,11.082828837209302,15.700674186046513,120.0,45.0,35.0,7.6,26.549166666666665,1106.18,46.72333333333333
uttar pradesh,maize,1989,1229.733488372093,800.0,22.0,70.0,33.20280418604651,14.756801860465115,20.90546930232558,120.0,45.0,35.0,7.6,26.013333333333332,766.48,43.26833333333334
uttar pradesh,maize,1990,1075.1678260869564,800.0,22.0,70.0,29.029531304347824,12.90201391304348,18.277853043478263,120.0,45.0,35.0,7.6,26.094166666666663,1016.09,49.0325
uttar pradesh,maize,1991,1107.682,800.0,22.0,70.0,29.907414000000003,13.292184,18.830594,120.0,45.0,35.0,7.6,26.3775,906.64,44.5575
uttar pradesh,maize,1992,1377.696590909091,800.0,22.0,70.0,37.19780795454545,16.532359090909093,23.420842045454545,120.0,45.0,35.0,7.6,26.4375,692.18,43.39833333333333
uttar pradesh,maize,1993,1162.1744186046512,800.0,22.0,70.0,31.378709302325586,13.946093023255814,19.75696511627907,120.0,45.0,35.0,7.6,26.637500000000003,671.3199999999999,39.35166666666667
uttar pradesh,maize,1994,1271.307111111111,800.0,22.0,70.0,34.325292,15.255685333333334,21.61222088888889,120.0,45.0,35.0,7.6,26.67333333333333,772.71,42.10833333333333
uttar pradesh,maize,1995,1326.6906666666666,800.0,22.0,70.0,35.820648,15.920288,22.55374133333333,120.0,45.0,35.0,7.6,26.867500000000003,642.48,42.36083333333334
uttar pradesh,maize,1996,1361.4682608695653,800.0,22.0,70.0,36.759643043478256,16.33761913043478,23.144960434782607,120.0,45.0,35.0,7.6,25.9125,890.26,48.48083333333333
uttar pradesh,maize,1997,1494.147111111111,800.0,22.0,70.0,40.341972000000005,17.929765333333336,25.40050088888889,120.0,45.0,35.0,7.6,25.993333333333336,711.0799999999999,44.97833333333333
uttar pradesh,maize,1998,922.2682608695652,800.0,22.0,70.0,24.901243043478264,11.067219130434784,15.678560434782607,120.0,45.0,35.0,7.6,25.80666666666667,962.4,51.56666666666666
uttar pradesh,maize,1999,1378.3968181818182,800.0,22.0,70.0,37.216714090909086,16.54076181818182,23.432745909090908,120.0,45.0,35.0,7.6,26.82166666666667,649.87,42.09333333333333
uttar pradesh,maize,2000,1602.0991111111111,800.0,22.0,70.0,43.256676,19.225189333333333,27.23568488888889,120.0,45.0,35.0,7.6,25.91416666666667,975.49,45.48333333333333
uttar pradesh,maize,2001,1526.3658695652175,800.0,22.0,70.0,41.21187847826087,18.31639043478261,25.9482197826087,120.0,45.0,35.0,7.6,26.2075,797.71,45.24416666666667
uttar pradesh,maize,2002,1112.4386363636363,800.0,22.0,70.0,30.03584318181818,13.349263636363638,18.91145681818182,120.0,45.0,35.0,7.6,26.90833333333333,658.24,43.42666666666667
uttar pradesh,maize,2003,1339.5560869565218,800.0,22.0,70.0,36.16801434782609,16.074673043478263,22.77245347826087,120.0,45.0,35.0,7.6,25.835,802.89,50.45416666666667
uttar pradesh,maize,2004,1518.3365217391304,800.0,22.0,70.0,40.99508608695652,18.220038260869565,25.811720869565217,120.0,45.0,35.0,7.6,25.90833333333333,866.4499999999999,50.85333333333333
uttar pradesh,maize,2005,1331.1636956521738,800.0,22.0,70.0,35.9414197826087,15.973964347826088,22.62978282608696,120.0,45.0,35.0,7.6,25.895,949.8,50.9625
uttar pradesh,maize,2006,1345.9428260869563,800.0,22.0,70.0,36.34045630434783,16.15131391304348,22.88102804347826,120.0,45.0,35.0,7.6,26.286666666666665,945.31,50.5275
uttar pradesh,maize,2007,1425.658695652174,800.0,22.0,70.0,38.492784782608695,17.10790434782609,24.23619782608696,120.0,45.0,35.0,7.6,25.624166666666667,1067.56,53.69583333333333
uttar pradesh,maize,2008,1461.4371739130436,800.0,22.0,70.0,39.45880369565217,17.53724608695652,24.84443195652174,120.0,45.0,35.0,7.6,25.0125,1606.01,58.8525
uttar pradesh,maize,2009,1432.031086956522,800.0,22.0,70.0,38.66483934782609,17.184373043478264,24.344528478260877,120.0,45.0,35.0,7.6,25.791666666666668,981.58,54.08583333333333
uttar pradesh,maize,2010,1385.1346666666666,800.0,22.0,70.0,37.398636,16.621616,23.54728933333333,120.0,45.0,35.0,7.6,26.17,930.21,54.5375
uttar pradesh,maize,2011,1524.6171111111112,800.0,22.0,70.0,41.164662,18.29540533333333,25.91849088888889,120.0,45.0,35.0,7.6,25.265833333333333,1188.72,57.05416666666667
uttar pradesh,maize,2012,1733.383695652174,800.0,22.0,70.0,46.80135978260869,20.800604347826088,29.46752282608696,120.0,45.0,35.0,7.6,25.269166666666667,1107.75,53.33583333333333
uttar pradesh,maize,2013,1876.7034782608696,800.0,22.0,70.0,50.67099391304348,22.520441739130437,31.90395913043478,120.0,45.0,35.0,7.6,24.974166666666665,1238.53,59.19
uttar pradesh,maize,2014,1725.8097777777778,800.0,22.0,70.0,46.596864,20.709717333333334,29.338766222222223,120.0,45.0,35.0,7.6,25.9425,881.0999999999999,49.33416666666667
uttar pradesh,maize,2015,1639.9227272727271,800.0,22.0,70.0,44.27791363636364,19.679072727272725,27.87868636363636,120.0,45.0,35.0,7.6,26.526666666666667,738.21,46.585
uttar pradesh,maize,2016,1821.9525,800.0,22.0,70.0,49.1927175,21.86343,30.973192500000003,120.0,45.0,35.0,7.6,26.3925,1050.71,49.0025
uttar pradesh,maize,2017,2082.2521739130434,800.0,22.0,70.0,56.220808695652174,24.98702608695652,35.398286956521744,120.0,45.0,35.0,7.6,26.21083333333333,1128.32,51.45166666666666
uttar pradesh,rice,1981,1051.692391304348,1200.0,25.0,80.0,26.29230978260869,12.620308695652176,23.13723260869565,120.0,45.0,35.0,7.6,25.18166666666667,1310.79,54.97916666666666
uttar pradesh,rice,1982,1114.0167391304346,1200.0,25.0,80.0,27.85041847826087,13.368200869565216,24.508368260869567,120.0,45.0,35.0,7.6,24.909166666666668,1333.9,56.469166666666666
uttar pradesh,rice,1983,1287.5878260869565,1200.0,25.0,80.0,32.18969565217392,15.451053913043475,28.326932173913043,120.0,45.0,35.0,7.6,25.594166666666663,850.84,47.98666666666667
uttar pradesh,rice,1984,1229.5267391304349,1200.0,25.0,80.0,30.73816847826087,14.754320869565218,27.04958826086957,120.0,45.0,35.0,7.6,26.085833333333337,701.99,43.8475
uttar pradesh,rice,1985,1462.1684782608695,1200.0,25.0,80.0,36.55421195652174,17.546021739130435,32.167706521739134,120.0,45.0,35.0,7.6,25.859166666666667,1116.52,49.69583333333333
uttar pradesh,rice,1986,1346.983043478261,1200.0,25.0,80.0,33.67457608695652,16.16379652173913,29.63362695652174,120.0,45.0,35.0,7.6,25.761666666666667,684.46,46.24583333333334
uttar pradesh,rice,1987,1326.301739130435,1200.0,25.0,80.0,33.15754347826087,15.915620869565217,29.17863826086957,120.0,45.0,35.0,7.6,27.19083333333333,590.47,39.90083333333333
uttar pradesh,rice,1988,1710.0526086956522,1200.0,25.0,80.0,42.75131521739131,20.520631304347827,37.62115739130434,120.0,45.0,35.0,7.6,26.549166666666665,1106.18,46.72333333333333
uttar pradesh,rice,1989,1655.8054347826087,1200.0,25.0,80.0,41.395135869565216,19.869665217391304,36.427719565217394,120.0,45.0,35.0,7.6,26.013333333333332,766.48,43.26833333333334
uttar pradesh,rice,1990,1789.1460869565217,1200.0,25.0,80.0,44.72865217391304,21.46975304347826,39.36121391304348,120.0,45.0,35.0,7.6,26.094166666666663,1016.09,49.0325
uttar pradesh,rice,1991,1698.0469565217393,1200.0,25.0,80.0,42.45117391304348,20.37656347826087,37.35703304347826,120.0,45.0,35.0,7.6,26.3775,906.64,44.5575
uttar pradesh,rice,1992,1802.71,1200.0,25.0,80.0,45.06775,21.63252,39.65962,120.0,45.0,35.0,7.6,26.4375,692.18,43.39833333333333
uttar pradesh,rice,1993,1846.588695652174,1200.0,25.0,80.0,46.16471739130435,22.159064347826085,40.62495130434783,120.0,45.0,35.0,7.6,26.637500000000003,671.3199999999999,39.35166666666667
uttar pradesh,rice,1994,1831.02,1200.0,25.0,80.0,45.77550000000001,21.97224,40.28244,120.0,45.0,35.0,7.6,26.67333333333333,772.71,42.10833333333333
uttar pradesh,rice,1995,1830.5884782608696,1200.0,25.0,80.0,45.764711956521744,21.967061739130436,40.27294652173913,120.0,45.0,35.0,7.6,26.867500000000003,642.48,42.36083333333334
uttar pradesh,rice,1996,2035.763260869565,1200.0,25.0,80.0,50.89408152173913,24.429159130434783,44.78679173913043,120.0,45.0,35.0,7.6,25.9125,890.26,48.48083333333333
uttar pradesh,rice,1997,2102.931086956522,1200.0,25.0,80.0,52.57327717391304,25.235173043478262,46.26448391304348,120.0,45.0,35.0,7.6,25.993333333333336,711.0799999999999,44.97833333333333
uttar pradesh,rice,1998,1926.3976086956525,1200.0,25.0,80.0,48.1599402173913,23.116771304347825,42.38074739130435,120.0,45.0,35.0,7.6,25.80666666666667,962.4,51.56666666666666
uttar pradesh,rice,1999,2058.496739130435,1200.0,25.0,80.0,51.46241847826087,24.70196086956522,45.286928260869566,120.0,45.0,35.0,7.6,26.82166666666667,649.87,42.09333333333333
uttar pradesh,rice,2000,1873.569782608696,1200.0,25.0,80.0,46.83924456521739,22.48283739130435,41.218535217391306,120.0,45.0,35.0,7.6,25.91416666666667,975.49,45.48333333333333
uttar pradesh,rice,2001,2024.9817391304348,1200.0,25.0,80.0,50.62454347826087,24.29978086956521,44.549598260869566,120.0,45.0,35.0,7.6,26.2075,797.71,45.24416666666667
uttar pradesh,rice,2002,1800.814347826087,1200.0,25.0,80.0,45.02035869565218,21.609772173913044,39.61791565217391,120.0,45.0,35.0,7.6,26.90833333333333,658.24,43.42666666666667
uttar pradesh,rice,2003,2059.4115217391304,1200.0,25.0,80.0,51.485288043478256,24.712938260869564,45.30705347826087,120.0,45.0,35.0,7.6,25.835,802.89,50.45416666666667
uttar pradesh,rice,2004,1857.2654347826085,1200.0,25.0,80.0,46.43163586956522,22.287185217391308,40.85983956521739,120.0,45.0,35.0,7.6,25.90833333333333,866.4499999999999,50.85333333333333
uttar pradesh,rice,2005,1986.9854347826088,1200.0,25.0,80.0,49.674635869565215,23.843825217391306,43.71367956521739,120.0,45.0,35.0,7.6,25.895,949.8,50.9625
uttar pradesh,rice,2006,1881.229347826087,1200.0,25.0,80.0,47.03073369565218,22.574752173913044,41.38704565217392,120.0,45.0,35.0,7.6,26.286666666666665,945.31,50.5275
uttar pradesh,rice,2007,1993.559782608696,1200.0,25.0,80.0,49.83899456521739,23.922717391304342,43.85831521739131,120.0,45.0,35.0,7.6,25.624166666666667,1067.56,53.69583333333333
uttar pradesh,rice,2008,2143.7028260869565,1200.0,25.0,80.0,53.59257065217391,25.72443391304348,47.16146217391304,120.0,45.0,35.0,7.6,25.0125,1606.01,58.8525
uttar pradesh,rice,2009,2061.372391304348,1200.0,25.0,80.0,51.534309782608695,24.73646869565217,45.35019260869565,120.0,45.0,35.0,7.6,25.791666666666668,981.58,54.08583333333333
uttar pradesh,rice,2010,2082.4095652173914,1200.0,25.0,80.0,52.06023913043479,24.988914782608692,45.813010434782605,120.0,45.0,35.0,7.6,26.17,930.21,54.5375
uttar pradesh,rice,2011,2310.893695652174,1200.0,25.0,80.0,57.77234239130435,27.730724347826087,50.83966130434783,120.0,45.0,35.0,7.6,25.265833333333333,1188.72,57.05416666666667
uttar pradesh,rice,2012,2426.846739130435,1200.0,25.0,80.0,60.67116847826088,29.122160869565217,53.39062826086956,120.0,45.0,35.0,7.6,25.269166666666667,1107.75,53.33583333333333
uttar pradesh,rice,2013,2402.0841304347823,1200.0,25.0,80.0,60.052103260869565,28.825009565217396,52.84585086956522,120.0,45.0,35.0,7.6,24.974166666666665,1238.53,59.19
uttar pradesh,rice,2014,2262.5239130434784,1200.0,25.0,80.0,56.56309782608696,27.15028695652174,49.77552608695652,120.0,45.0,35.0,7.6,25.9425,881.0999999999999,49.33416666666667
uttar pradesh,rice,2015,2131.379130434783,1200.0,25.0,80.0,53.28447826086957,25.57654956521739,46.890340869565215,120.0,45.0,35.0,7.6,26.526666666666667,738.21,46.585
uttar pradesh,rice,2016,2375.292608695652,1200.0,25.0,80.0,59.3823152173913,28.50351130434783,52.256437391304345,120.0,45.0,35.0,7.6,26.3925,1050.71,49.0025
uttar pradesh,rice,2017,2546.9752173913043,1200.0,25.0,80.0,63.674380434782606,30.56370260869565,56.03345478260869,120.0,45.0,35.0,7.6,26.21083333333333,1128.32,51.45166666666666
uttarakhand,chickpea,1981,544.4433333333333,600.0,20.0,60.0,9.79998,5.4444333333333335,9.79998,80.0,24.0,38.0,6.4,18.675,1159.77,52.495000000000005
uttarakhand,chickpea,1982,801.9333333333334,600.0,20.0,60.0,14.4348,8.019333333333334,14.4348,80.0,24.0,38.0,6.4,17.811666666666667,1335.36,56.11833333333333
uttarakhand,chickpea,1983,769.8433333333332,600.0,20.0,60.0,13.85718,7.698433333333333,13.85718,80.0,24.0,38.0,6.4,18.0925,963.88,50.48666666666667
uttarakhand,chickpea,1984,854.1675,600.0,20.0,60.0,15.375015,8.541675,15.375015,80.0,24.0,38.0,6.4,18.953333333333333,887.63,46.46333333333333
uttarakhand,chickpea,1985,1125.0,600.0,20.0,60.0,20.25,11.25,20.25,80.0,24.0,38.0,6.4,18.9575,1174.64,49.553333333333335
uttarakhand,chickpea,1986,839.285,600.0,20.0,60.0,15.10713,8.39285,15.10713,80.0,24.0,38.0,6.4,18.615,751.47,47.19166666666666
uttarakhand,chickpea,1987,649.2066666666666,600.0,20.0,60.0,11.685720000000002,6.492066666666666,11.685720000000002,80.0,24.0,38.0,6.4,20.136666666666667,480.5,36.66
uttarakhand,chickpea,1988,1127.7775,600.0,20.0,60.0,20.299995,11.277775,20.299995,80.0,24.0,38.0,6.4,19.405833333333334,1159.09,49.24
uttarakhand,chickpea,1989,1035.715,600.0,20.0,60.0,18.64287,10.35715,18.64287,80.0,24.0,38.0,6.4,18.95833333333333,741.54,43.76083333333333
uttarakhand,chickpea,1990,993.4557142857144,600.0,20.0,60.0,17.882202857142858,9.934557142857145,17.882202857142858,80.0,24.0,38.0,6.4,18.884166666666665,1216.35,54.031666666666666
uttarakhand,chickpea,1991,963.7185714285714,600.0,20.0,60.0,17.346934285714287,9.637185714285716,17.346934285714287,80.0,24.0,38.0,6.4,18.954166666666666,1080.6,47.09583333333333
uttarakhand,chickpea,1992,977.5185714285716,600.0,20.0,60.0,17.595334285714284,9.775185714285714,17.595334285714284,80.0,24.0,38.0,6.4,18.793333333333333,733.64,47.32416666666666
uttarakhand,chickpea,1993,922.0214285714284,600.0,20.0,60.0,16.596385714285713,9.220214285714286,16.596385714285713,80.0,24.0,38.0,6.4,18.76,1341.63,50.0075
uttarakhand,chickpea,1994,911.43,600.0,20.0,60.0,16.405739999999998,9.1143,16.405739999999998,80.0,24.0,38.0,6.4,19.031666666666663,1209.21,50.68416666666667
uttarakhand,chickpea,1995,783.2049999999999,600.0,20.0,60.0,14.09769,7.83205,14.09769,80.0,24.0,38.0,6.4,18.915,1094.13,50.69416666666667
uttarakhand,chickpea,1996,969.96,600.0,20.0,60.0,17.45928,9.6996,17.45928,80.0,24.0,38.0,6.4,18.6475,1411.29,53.76333333333333
uttarakhand,chickpea,1997,882.195,600.0,20.0,60.0,15.879510000000002,8.82195,15.879510000000002,80.0,24.0,38.0,6.4,17.61583333333333,1278.7,57.04916666666667
uttarakhand,chickpea,1998,893.1416666666668,600.0,20.0,60.0,16.07655,8.931416666666665,16.07655,80.0,24.0,38.0,6.4,18.6475,1521.89,57.58416666666667
uttarakhand,chickpea,1999,988.907142857143,600.0,20.0,60.0,17.800328571428572,9.889071428571429,17.800328571428572,80.0,24.0,38.0,6.4,19.64,735.66,45.403333333333336
uttarakhand,chickpea,2000,594.912,600.0,20.0,60.0,10.708416,5.94912,10.708416,80.0,24.0,38.0,6.4,19.104166666666668,839.72,46.767500000000005
uttarakhand,chickpea,2001,676.0671428571429,600.0,20.0,60.0,12.169208571428571,6.760671428571428,12.169208571428571,80.0,24.0,38.0,6.4,18.839166666666667,1353.0,50.54666666666666
uttarakhand,chickpea,2002,547.09,600.0,20.0,60.0,9.84762,5.4709,9.84762,80.0,24.0,38.0,6.4,19.496666666666663,958.54,47.61833333333333
uttarakhand,chickpea,2004,748.0775,600.0,20.0,60.0,13.465395,7.480774999999999,13.465395,80.0,24.0,38.0,6.4,18.93166666666667,1248.7,53.770833333333336
uttarakhand,chickpea,2005,761.6616666666667,600.0,20.0,60.0,13.70991,7.616616666666666,13.70991,80.0,24.0,38.0,6.4,18.6525,1268.99,54.54
uttarakhand,chickpea,2006,640.444,600.0,20.0,60.0,11.527992,6.404439999999999,11.527992,80.0,24.0,38.0,6.4,19.331666666666667,1165.32,54.44916666666666
uttarakhand,chickpea,2007,654.4440000000001,600.0,20.0,60.0,11.779992,6.54444,11.779992,80.0,24.0,38.0,6.4,18.9475,1573.48,55.54833333333334
uttarakhand,chickpea,2008,376.19,600.0,20.0,60.0,6.77142,3.7619,6.77142,80.0,24.0,38.0,6.4,18.481666666666666,1595.52,58.39333333333334
uttarakhand,chickpea,2009,724.8059999999999,600.0,20.0,60.0,13.046508,7.24806,13.046508,80.0,24.0,38.0,6.4,19.49833333333333,1098.27,50.41333333333333
uttarakhand,chickpea,2010,625.59,600.0,20.0,60.0,11.26062,6.2559000000000005,11.26062,80.0,24.0,38.0,6.4,19.60333333333333,1975.42,54.31833333333333
uttarakhand,chickpea,2011,702.02,600.0,20.0,60.0,12.636360000000002,7.0202,12.636360000000002,80.0,24.0,38.0,6.4,18.2075,1746.54,61.265833333333326
uttarakhand,chickpea,2012,905.884,600.0,20.0,60.0,16.305912,9.05884,16.305912,80.0,24.0,38.0,6.4,18.809166666666663,1381.27,55.11166666666667
uttarakhand,chickpea,2013,843.3816666666667,600.0,20.0,60.0,15.18087,8.433816666666667,15.18087,80.0,24.0,38.0,6.4,18.625,2094.0,63.870000000000005
uttarakhand,chickpea,2014,762.255,600.0,20.0,60.0,13.72059,7.622549999999999,13.72059,80.0,24.0,38.0,6.4,18.926666666666662,1213.86,57.27916666666667
uttarakhand,chickpea,2015,649.592,600.0,20.0,60.0,11.692656,6.495920000000001,11.692656,80.0,24.0,38.0,6.4,19.03333333333333,1237.74,58.2875
uttarakhand,chickpea,2016,707.7366666666667,600.0,20.0,60.0,12.73926,7.077366666666666,12.73926,80.0,24.0,38.0,6.4,19.9575,956.81,51.26583333333334
uttarakhand,chickpea,2017,730.914,600.0,20.0,60.0,13.156452000000002,7.309139999999999,13.156452000000002,80.0,24.0,38.0,6.4,19.485833333333336,1128.23,55.5975
uttarakhand,maize,1981,1090.92625,800.0,22.0,70.0,29.45500875,13.091115,18.54574625,80.0,24.0,38.0,6.4,18.675,1159.77,52.495000000000005
uttarakhand,maize,1982,1103.6925,800.0,22.0,70.0,29.7996975,13.24431,18.7627725,80.0,24.0,38.0,6.4,17.811666666666667,1335.36,56.11833333333333
