state,year,temperature_nasa,rainfall_nasa,humidity_nasa
assam,199306,27.93,10.27,81.12
assam,199307,28.48,6.01,81.51
assam,199308,27.62,10.38,85.74
assam,199309,26.59,5.32,85.1
assam,199310,24.47,1.41,80.28
assam,199311,20.68,0.06,74.51
assam,199312,17.82,0.15,66.68
assam,199313,23.69,4.11,71.15
assam,199401,17.01,0.43,60.18
assam,199402,17.62,0.65,56.31
assam,199403,23.65,2.97,52.1
assam,199404,26.56,3.18,58.46
assam,199405,29.05,6.05,64.71
assam,199406,29.03,7.4,77.78
assam,199407,29.4,5.06,77.4
assam,199408,28.84,8.34,80.99
assam,199409,27.99,3.33,77.85
assam,199410,24.07,2.81,74.73
assam,199411,21.25,0.21,67.47
assam,199412,17.08,0.0,58.02
assam,199413,24.33,3.39,67.22
assam,199501,15.9,0.25,52.56
assam,199502,19.03,0.96,48.44
assam,199503,24.68,0.4,33.55
assam,199504,28.69,2.39,45.06
assam,199505,30.0,5.16,62.42
assam,199506,29.12,9.84,78.03
assam,199507,27.86,8.84,85.74
assam,199508,27.99,7.14,84.31
assam,199509,26.42,6.66,87.84
assam,199510,24.84,1.55,81.84
assam,199511,21.08,2.1,80.24
assam,199512,16.99,0.19,74.03
assam,199513,24.41,3.8,67.94
assam,199601,15.8,0.25,65.63
assam,199602,19.1,0.43,58.48
assam,199603,24.39,1.8,55.21
assam,199604,27.81,1.63,48.62
assam,199605,28.78,8.41,68.55
assam,199606,29.75,3.45,69.03
assam,199607,28.4,6.33,81.22
assam,199608,28.11,6.61,81.27
assam,199609,27.52,3.68,80.35
assam,199610,24.88,2.62,73.97
assam,199611,21.1,0.14,68.29
assam,199612,17.68,0.0,58.48
assam,199613,24.45,2.97,67.48
assam,199701,16.0,0.19,52.46
assam,199702,17.42,1.02,50.4
assam,199703,24.4,1.75,43.61
assam,199704,25.62,2.94,57.8
assam,199705,28.48,5.43,62.68
assam,199706,28.4,8.61,77.46
assam,199707,28.2,7.29,84.52
assam,199708,28.13,6.52,83.57
assam,199709,26.24,6.12,85.6
assam,199710,23.57,0.63,75.79
assam,199711,21.21,0.44,72.18
assam,199712,16.61,0.79,68.91
assam,199713,23.72,3.49,68.0
assam,199801,15.05,0.37,60.39
assam,199802,18.79,0.54,55.67
assam,199803,21.73,2.31,51.7
assam,199804,26.72,3.04,59.28
assam,199805,29.6,4.05,64.4
assam,199806,29.0,8.29,80.56
assam,199807,28.0,9.22,87.48
assam,199808,27.88,8.04,87.49
assam,199809,27.78,3.23,81.14
assam,199810,25.84,4.06,77.74
assam,199811,21.59,0.37,74.56
assam,199812,17.7,0.05,62.55
assam,199813,24.16,3.66,70.33
assam,199901,16.35,0.04,55.35
assam,199902,21.12,0.0,47.03
assam,199903,24.14,0.69,35.98
assam,199904,30.0,2.2,44.31
assam,199905,28.69,5.84,69.44
assam,199906,30.01,4.16,71.14
assam,199907,28.53,5.21,80.81
assam,199908,27.96,9.27,84.16
assam,199909,27.17,6.62,84.91
assam,199910,24.72,3.55,84.18
assam,199911,20.3,0.09,75.36
assam,199912,17.33,0.07,69.0
assam,199913,24.7,3.17,66.95
assam,200001,16.15,0.4,61.4
assam,200002,16.89,0.26,55.09
assam,200003,22.57,0.89,52.35
assam,200004,27.17,4.44,61.14
assam,200005,28.26,6.8,70.88
assam,200006,28.46,9.56,81.16
assam,200007,28.52,5.8,82.42
assam,200008,28.05,7.34,84.79
assam,200009,26.71,5.31,85.35
assam,200010,25.11,2.3,79.53
assam,200011,20.35,0.8,74.41
assam,200012,16.61,0.19,64.6
assam,200013,23.75,3.68,71.13
assam,200101,15.22,0.09,63.33
assam,200102,19.01,1.29,57.27
assam,200103,23.17,0.67,48.64
assam,200104,27.42,3.44,54.75
assam,200105,28.32,5.44,70.45
assam,200106,28.3,6.15,79.81
assam,200107,29.45,4.51,76.91
assam,200108,29.57,4.08,77.34
assam,200109,27.44,4.49,81.63
assam,200110,25.38,2.58,77.58
assam,200111,21.92,0.67,71.08
assam,200112,17.19,0.09,59.42
assam,200113,24.39,2.79,68.23
assam,200201,17.25,0.31,61.08
assam,200202,19.98,0.3,50.25
assam,200203,24.45,1.79,46.84
assam,200204,26.63,4.93,62.88
assam,200205,27.93,5.06,70.6
assam,200206,29.26,4.89,74.57
assam,200207,28.49,7.99,83.16
assam,200208,27.85,8.25,84.6
assam,200209,27.15,3.95,80.8
assam,200210,24.45,1.24,75.65
assam,200211,21.0,1.5,73.02
assam,200212,17.45,0.88,70.0
assam,200213,24.34,3.45,69.58
assam,200301,15.36,0.17,64.78
assam,200302,19.1,0.66,63.47
assam,200303,22.44,2.19,58.92
assam,200304,27.28,3.35,63.73
assam,200305,28.67,3.98,64.64
assam,200306,28.7,6.93,76.66
assam,200307,28.55,7.77,81.97
assam,200308,29.19,4.9,79.56
assam,200309,27.88,7.15,81.71
assam,200310,24.38,4.64,84.8
assam,200311,19.86,0.81,78.09
assam,200312,16.77,0.51,74.93
assam,200313,24.03,3.6,72.82
assam,200401,15.74,0.22,69.66
assam,200402,18.54,0.43,60.78
assam,200403,24.29,0.96,56.78
assam,200404,25.66,9.04,72.58
assam,200405,27.58,7.44,74.76
assam,200406,28.17,6.37,79.8
assam,200407,27.54,9.09,85.09
assam,200408,28.59,7.17,82.71
assam,200409,26.67,4.53,84.73
assam,200410,23.28,5.3,82.97
assam,200411,19.48,0.06,76.49
assam,200412,16.87,0.18,73.71
assam,200413,23.55,4.24,75.05
assam,200501,15.47,0.39,72.45
assam,200502,19.71,0.75,65.48
assam,200503,23.99,3.14,65.6
assam,200504,26.06,4.53,66.91
assam,200505,26.92,5.68,73.85
assam,200506,29.43,4.01,74.22
assam,200507,29.18,6.2,78.49
assam,200508,28.63,10.41,83.55
assam,200509,27.87,4.38,80.03
assam,200510,24.49,3.37,80.57
assam,200511,19.93,0.31,73.45
assam,200512,17.54,0.12,67.03
assam,200513,24.12,3.63,73.53
assam,200601,16.15,0.01,61.78
assam,200602,21.1,1.73,63.17
assam,200603,23.92,0.26,49.35
assam,200604,26.53,4.18,63.77
assam,200605,28.51,5.96,68.02
assam,200606,28.51,7.96,79.07
assam,200607,29.37,4.37,78.58
assam,200608,30.07,3.82,72.75
assam,200609,28.1,3.4,76.03
assam,200610,25.67,1.83,70.44
assam,200611,21.09,0.81,69.11
assam,200612,17.82,0.29,67.72
assam,200613,24.75,2.88,68.32
assam,200701,16.26,0.15,59.83
assam,200702,18.07,2.71,67.04
assam,200703,22.28,0.65,54.01
assam,200704,26.28,5.9,67.9
assam,200705,28.16,5.63,70.13
assam,200706,28.03,8.82,81.68
assam,200707,28.15,8.92,83.85
assam,200708,28.56,5.5,82.51
assam,200709,26.63,7.11,82.57
assam,200710,24.47,2.43,81.97
assam,200711,20.71,2.51,78.54
assam,200712,16.24,0.45,73.92
assam,200713,23.68,4.22,73.67
assam,200801,15.67,0.97,73.07
assam,200802,16.99,0.37,65.41
assam,200803,23.25,2.62,62.96
assam,200804,26.67,3.86,61.9
assam,200805,28.11,5.13,69.88
assam,200806,28.17,7.5,79.88
assam,200807,28.0,8.71,84.82
assam,200808,27.44,8.19,86.6
assam,200809,27.12,3.61,84.43
assam,200810,24.29,2.68,82.54
assam,200811,20.23,0.14,74.38
assam,200812,18.53,0.17,74.48
assam,200813,23.72,3.68,75.08
assam,200901,17.29,0.14,71.04
assam,200902,19.66,0.35,60.06
assam,200903,23.9,1.26,47.48
assam,200904,27.42,3.36,60.05
assam,200905,28.39,6.05,69.77
assam,200906,29.02,6.23,74.38
assam,200907,29.01,7.22,80.12
assam,200908,27.97,8.74,85.39
assam,200909,27.43,4.33,82.96
assam,200910,24.18,3.85,82.43
assam,200911,20.78,0.36,77.59
assam,200912,16.75,0.48,76.36
assam,200913,24.33,3.56,72.39
assam,201001,16.42,0.06,65.25
assam,201002,18.91,0.09,58.98
assam,201003,24.95,3.71,53.68
assam,201004,26.87,7.91,72.18
assam,201005,27.23,6.76,79.67
assam,201006,27.57,13.45,85.82
assam,201007,27.99,7.85,86.02
assam,201008,27.82,6.69,86.63
assam,201009,26.84,8.01,86.69
assam,201010,24.31,2.92,86.81
assam,201011,20.99,0.63,84.44
assam,201012,16.59,0.51,77.79
assam,201013,23.9,4.89,77.09
assam,201101,14.75,0.48,75.64
assam,201102,18.73,0.24,66.41
assam,201103,22.69,2.54,64.34
assam,201104,25.88,2.54,65.25
assam,201105,27.6,6.7,74.38
assam,201106,28.19,7.93,80.62
assam,201107,27.6,9.3,86.0
assam,201108,27.53,8.96,85.1
assam,201109,27.28,5.96,85.34
assam,201110,24.77,0.4,80.84
assam,201111,19.95,1.14,77.11
assam,201112,17.45,0.13,73.32
assam,201113,23.55,3.88,76.27
assam,201201,15.25,0.36,71.92
assam,201202,18.48,0.16,57.05
assam,201203,23.05,1.17,53.44
assam,201204,26.32,6.35,66.83
assam,201205,28.61,4.7,68.75
assam,201206,28.06,12.43,83.28
assam,201207,28.14,8.38,86.18
assam,201208,28.1,5.73,87.42
assam,201209,27.2,7.33,88.44
assam,201210,25.15,3.35,83.16
assam,201211,21.04,0.63,79.42
assam,201212,18.01,0.4,75.2
assam,201213,23.96,4.24,75.14
assam,201301,16.81,0.04,68.54
assam,201302,21.13,0.23,60.15
assam,201303,24.9,1.0,51.69
assam,201304,27.18,3.85,59.98
assam,201305,27.2,9.8,80.4
assam,201306,29.14,5.75,81.03
assam,201307,28.22,9.86,87.21
assam,201308,27.43,7.83,89.35
assam,201309,27.12,5.73,87.54
assam,201310,24.62,3.92,84.68
assam,201311,20.54,0.01,81.78
assam,201312,17.69,0.09,77.77
assam,201313,24.34,4.04,75.95
assam,201401,17.78,0.03,73.59
assam,201402,18.95,0.95,64.82
assam,201403,23.7,0.69,55.66
assam,201404,29.09,0.91,47.5
assam,201405,28.95,7.5,68.39
assam,201406,29.43,8.35,78.31
assam,201407,28.69,6.14,83.29
assam,201408,27.81,6.87,87.28
assam,201409,27.0,10.14,86.33
assam,201410,25.28,0.88,80.97
assam,201411,22.16,0.11,77.57
assam,201412,19.21,0.05,73.06
assam,201413,24.86,3.56,73.14
assam,201501,18.78,0.49,70.82
assam,201502,20.76,0.37,60.24
assam,201503,25.38,0.46,48.86
assam,201504,26.15,5.66,69.81
assam,201505,28.25,8.34,75.13
assam,201506,28.24,11.5,84.66
assam,201507,27.84,8.38,87.63
assam,201508,27.55,10.9,88.99
assam,201509,27.37,4.98,87.67
assam,201510,25.29,2.01,83.59
assam,201511,21.72,0.79,80.36
assam,201512,17.75,1.05,78.0
assam,201513,24.61,4.6,76.4
assam,201601,16.89,0.79,73.63
assam,201602,20.9,0.76,66.87
assam,201603,25.22,1.37,58.3
assam,201604,28.09,6.1,69.08
assam,201605,27.91,8.3,75.93
assam,201606,28.44,6.17,83.7
assam,201607,27.74,8.48,87.58
assam,201608,28.81,5.19,84.51
assam,201609,27.05,6.5,88.73
assam,201610,25.85,2.04,82.59
assam,201611,22.16,1.82,79.48
assam,201612,19.98,0.24,72.58
assam,201613,24.93,3.98,76.93
assam,201701,18.71,0.03,64.86
assam,201702,20.98,1.47,61.96
assam,201703,23.33,3.18,62.21
assam,201704,26.16,5.97,74.35
assam,201705,28.08,7.42,76.58
assam,201706,28.07,9.1,85.45
assam,201707,27.8,8.96,87.48
assam,201708,28.08,8.8,87.77
assam,201709,27.46,7.09,88.15
assam,201710,25.46,5.03,86.19
assam,201711,21.32,0.37,82.93
assam,201712,18.9,0.56,82.17
assam,201713,24.54,4.85,78.43
bihar,198101,15.73,1.51,64.88
bihar,198102,19.07,0.79,51.46
bihar,198103,24.78,0.4,41.67
bihar,198104,30.24,0.47,34.66
bihar,198105,34.03,1.46,41.9
bihar,198106,34.04,2.87,46.83
bihar,198107,29.08,17.9,83.04
bihar,198108,28.47,6.64,86.09
bihar,198109,27.56,6.76,85.97
bihar,198110,23.42,0.02,74.4
bihar,198111,19.18,0.53,71.14
bihar,198112,15.92,0.45,63.47
bihar,198113,25.15,3.34,62.24
bihar,198201,17.36,1.1,56.78
bihar,198202,18.11,1.55,53.42
bihar,198203,23.23,1.36,48.33
bihar,198204,30.55,1.39,34.23
bihar,198205,33.92,1.0,32.38
bihar,198206,33.92,4.43,50.7
bihar,198207,32.72,5.05,59.31
bihar,198208,29.31,7.51,79.29
bihar,198209,27.82,3.35,79.5
bihar,198210,26.59,1.51,57.81
bihar,198211,21.49,0.69,55.28
bihar,198212,17.4,0.02,45.26
bihar,198213,26.07,2.42,54.36
bihar,198301,16.72,0.01,37.46
bihar,198302,19.67,0.2,34.49
bihar,198303,26.21,0.03,19.78
bihar,198304,29.86,0.57,29.07
bihar,198305,35.25,0.33,27.48
bihar,198306,35.94,3.36,38.97
bihar,198307,32.47,6.41,61.97
bihar,198308,29.78,4.61,76.25
bihar,198309,29.24,2.45,74.22
bihar,198310,25.91,1.57,61.45
bihar,198311,21.22,0.0,42.62
bihar,198312,17.74,0.31,42.12
bihar,198313,26.7,1.67,45.57
bihar,198401,17.27,0.87,43.37
bihar,198402,18.43,1.31,39.95
bihar,198403,26.2,0.01,24.09
bihar,198404,33.27,0.1,19.96
bihar,198405,35.38,0.16,28.9
bihar,198406,31.02,9.16,69.47
bihar,198407,28.97,12.05,80.85
bihar,198408,28.26,11.18,86.33
bihar,198409,26.24,6.63,85.97
bihar,198410,24.33,0.35,75.28
bihar,198411,18.76,0.0,60.43
bihar,198412,15.87,0.01,52.63
bihar,198413,25.35,3.49,55.65
bihar,198501,16.74,0.4,53.82
bihar,198502,18.69,0.05,30.55
bihar,198503,26.78,0.01,19.9
bihar,198504,32.34,0.04,22.68
bihar,198505,35.62,0.29,27.74
bihar,198506,35.59,2.29,41.7
bihar,198507,28.85,13.95,79.53
bihar,198508,28.75,8.97,83.98
bihar,198509,27.35,8.35,85.73
bihar,198510,24.12,4.97,82.16
bihar,198511,19.19,0.0,74.24
bihar,198512,16.11,0.11,71.92
bihar,198513,25.87,3.32,56.37
bihar,198601,15.37,0.15,60.71
bihar,198602,18.89,0.45,51.47
bihar,198603,25.39,0.02,31.86
bihar,198604,31.52,0.76,26.02
bihar,198605,32.86,1.56,35.95
bihar,198606,34.52,2.19,43.12
bihar,198607,28.87,10.32,80.38
bihar,198608,28.77,5.68,81.07
bihar,198609,27.63,3.16,78.04
bihar,198610,25.09,2.21,63.47
bihar,198611,22.13,0.15,48.91
bihar,198612,18.13,0.81,50.62
bihar,198613,25.79,2.31,54.38
bihar,198701,16.67,0.11,41.49
bihar,198702,21.54,0.13,33.4
bihar,198703,26.22,0.18,27.58
bihar,198704,31.92,0.42,22.85
bihar,198705,34.54,0.44,26.37
bihar,198706,36.75,1.76,37.67
bihar,198707,30.37,12.05,76.11
bihar,198708,28.67,13.58,85.09
bihar,198709,27.65,12.03,87.47
bihar,198710,24.59,0.47,79.18
bihar,198711,19.24,0.57,75.81
bihar,198712,15.81,0.04,67.13
bihar,198713,26.17,3.51,55.18
bihar,198801,16.03,0.07,55.17
bihar,198802,19.91,0.58,43.25
bihar,198803,24.49,1.3,36.77
bihar,198804,31.6,0.48,27.83
bihar,198805,35.21,0.39,32.41
bihar,198806,32.85,6.65,56.73
bihar,198807,29.75,8.17,78.8
bihar,198808,28.72,13.93,85.19
bihar,198809,28.1,4.04,84.76
bihar,198810,24.38,0.53,74.16
bihar,198811,20.83,0.02,58.54
bihar,198812,18.15,0.67,48.9
bihar,198813,25.84,3.09,56.95
bihar,198901,14.86,0.08,42.67
bihar,198902,19.22,0.05,33.34
bihar,198903,25.34,0.2,28.8
bihar,198904,31.13,0.02,14.19
bihar,198905,34.42,1.55,33.2
bihar,198906,33.35,2.53,52.84
bihar,198907,30.41,9.1,71.9
bihar,198908,28.97,4.21,80.41
bihar,198909,29.01,4.58,76.42
bihar,198910,26.72,1.14,62.36
bihar,198911,22.22,0.09,38.52
bihar,198912,17.55,0.46,40.16
bihar,198913,26.13,2.02,48.05
bihar,199001,18.24,0.0,34.47
bihar,199002,21.19,1.23,38.45
bihar,199003,25.22,0.26,29.39
bihar,199004,31.53,0.15,19.96
bihar,199005,35.33,0.68,35.13
bihar,199006,33.99,8.14,54.44
bihar,199007,28.99,16.77,83.65
bihar,199008,28.24,4.6,86.83
bihar,199009,27.66,3.87,86.53
bihar,199010,23.95,0.94,76.73
bihar,199011,20.9,0.05,64.29
bihar,199012,17.36,0.0,52.04
bihar,199013,26.06,3.07,55.28
bihar,199101,16.57,0.22,45.04
bihar,199102,22.11,0.0,30.93
bihar,199103,27.49,0.16,24.49
bihar,199104,31.86,0.01,19.76
bihar,199105,36.85,0.31,22.32
bihar,199106,33.12,4.02,54.42
bihar,199107,32.53,2.82,61.57
bihar,199108,29.4,8.85,79.31
bihar,199109,27.31,5.99,85.22
bihar,199110,25.13,0.13,66.23
bihar,199111,20.54,0.01,45.58
bihar,199112,17.93,0.81,49.03
bihar,199113,26.76,1.95,48.78
bihar,199201,16.88,0.01,41.09
bihar,199202,19.52,0.22,30.94
bihar,199203,27.12,0.03,20.74
bihar,199204,32.74,0.09,18.2
bihar,199205,34.17,1.23,29.56
bihar,199206,34.41,3.43,44.53
bihar,199207,31.47,6.37,64.89
bihar,199208,28.79,9.2,81.95
bihar,199209,27.78,1.69,78.62
bihar,199210,26.99,0.55,56.94
bihar,199211,22.54,0.09,44.33
bihar,199212,18.11,0.01,38.35
bihar,199213,26.72,1.93,45.92
bihar,199301,17.14,0.09,36.1
bihar,199302,21.88,0.08,25.11
bihar,199303,24.77,0.9,29.31
bihar,199304,31.43,0.32,25.66
bihar,199305,35.37,0.44,29.54
bihar,199306,35.13,4.11,45.03
bihar,199307,31.13,5.41,68.32
bihar,199308,29.94,7.8,74.77
bihar,199309,27.1,11.49,86.71
bihar,199310,25.06,0.96,73.88
bihar,199311,20.05,1.3,68.06
bihar,199312,15.85,0.0,52.87
bihar,199313,26.25,2.75,51.44
bihar,199401,17.41,0.94,51.74
bihar,199402,19.34,1.0,42.91
bihar,199403,25.87,0.0,27.15
bihar,199404,30.96,0.74,26.48
bihar,199405,35.17,1.13,29.53
bihar,199406,33.96,3.82,53.42
bihar,199407,30.21,7.13,74.26
bihar,199408,28.81,12.74,84.42
bihar,199409,26.51,4.66,83.1
bihar,199410,24.15,2.43,74.43
bihar,199411,20.95,0.17,58.99
bihar,199412,16.67,0.0,44.89
bihar,199413,25.86,2.92,54.36
bihar,199501,15.62,0.51,45.36
bihar,199502,20.05,0.92,38.63
bihar,199503,25.39,0.31,33.76
bihar,199504,31.71,0.01,18.28
bihar,199505,35.42,0.11,26.66
bihar,199506,35.61,4.22,48.0
bihar,199507,30.11,7.27,75.22
bihar,199508,28.62,7.51,84.4
bihar,199509,27.21,10.2,85.77
bihar,199510,25.03,0.41,75.17
bihar,199511,20.21,1.94,64.57
bihar,199512,16.82,1.33,59.72
bihar,199513,26.0,2.9,54.77
bihar,199601,16.49,0.66,57.85
bihar,199602,19.8,1.08,45.06
bihar,199603,26.75,0.05,34.75
bihar,199604,31.59,0.08,22.82
bihar,199605,36.45,0.06,20.84
bihar,199606,33.49,7.0,53.03
bihar,199607,29.94,6.51,75.93
bihar,199608,28.01,9.75,86.39
bihar,199609,27.88,4.65,83.98
bihar,199610,24.4,0.75,73.43
bihar,199611,20.28,0.0,51.51
bihar,199612,15.7,0.0,42.19
bihar,199613,25.91,2.55,54.04
bihar,199701,15.99,0.28,39.15
bihar,199702,18.85,0.05,30.48
bihar,199703,26.64,0.05,21.63
bihar,199704,29.93,0.71,32.26
bihar,199705,35.03,0.91,22.52
bihar,199706,35.22,5.09,42.22
bihar,199707,28.98,18.74,84.63
bihar,199708,28.27,9.89,86.83
bihar,199709,27.55,4.11,84.81
bihar,199710,23.81,1.06,78.08
bihar,199711,21.03,0.98,73.12
bihar,199712,15.44,0.9,76.3
bihar,199713,25.59,3.6,56.19
bihar,199801,14.69,0.3,63.3
bihar,199802,19.06,0.64,50.5
bihar,199803,22.75,0.83,44.47
bihar,199804,31.23,0.21,32.62
bihar,199805,34.92,0.58,36.2
bihar,199806,35.2,3.2,45.17
bihar,199807,29.72,7.48,79.94
bihar,199808,29.0,8.78,84.65
bihar,199809,27.75,8.17,86.58
bihar,199810,26.28,2.38,83.09
bihar,199811,21.3,0.81,75.73
bihar,199812,15.94,0.0,60.16
bihar,199813,25.67,2.8,61.98
bihar,199901,15.73,0.0,50.56
bihar,199902,21.32,0.02,39.81
bihar,199903,25.93,0.0,20.83
bihar,199904,32.5,0.0,14.23
bihar,199905,34.09,2.82,41.43
bihar,199906,33.18,4.15,52.31
bihar,199907,29.48,10.93,78.73
bihar,199908,28.19,7.13,85.94
bihar,199909,27.32,2.97,87.43
bihar,199910,25.01,2.85,80.73
bihar,199911,20.31,0.05,58.37
bihar,199912,17.82,0.0,49.78
bihar,199913,25.92,2.61,55.16
bihar,200001,17.13,0.1,37.57
bihar,200002,19.23,0.28,38.65
bihar,200003,25.22,0.22,23.68
bihar,200004,32.4,0.51,22.71
bihar,200005,35.14,1.45,39.7
bihar,200006,31.86,7.4,63.39
bihar,200007,29.81,7.62,76.97
bihar,200008,28.94,5.62,81.56
bihar,200009,27.14,8.25,86.89
bihar,200010,25.41,0.06,71.48
bihar,200011,21.51,0.0,53.03
bihar,200012,16.21,0.0,44.15
bihar,200013,25.84,2.62,53.36
bihar,200101,15.4,0.22,39.33
bihar,200102,20.61,0.06,28.87
bihar,200103,25.97,0.33,24.89
bihar,200104,32.02,0.23,21.18
bihar,200105,35.23,2.02,39.51
bihar,200106,31.06,10.17,69.19
bihar,200107,29.26,7.35,82.86
bihar,200108,28.97,5.42,83.87
bihar,200109,27.56,5.4,84.9
bihar,200110,25.69,3.5,78.26
bihar,200111,21.3,0.01,67.76
bihar,200112,15.95,0.0,55.26
bihar,200113,25.77,2.9,56.5
bihar,200201,16.5,0.45,54.96
bihar,200202,20.03,0.31,45.18
bihar,200203,26.33,0.25,32.04
bihar,200204,31.94,0.26,29.4
bihar,200205,33.53,3.11,44.48
bihar,200206,33.46,3.06,53.67
bihar,200207,30.87,7.33,70.47
bihar,200208,28.55,9.02,84.68
bihar,200209,27.17,4.38,84.16
bihar,200210,24.67,2.43,73.34
bihar,200211,21.22,0.05,57.28
bihar,200212,17.41,0.13,47.77
bihar,200213,26.0,2.59,56.55
bihar,200301,14.76,0.22,45.79
bihar,200302,20.35,1.44,52.41
bihar,200303,25.3,0.19,36.04
bihar,200304,32.48,0.47,25.26
bihar,200305,34.45,0.79,28.49
bihar,200306,34.49,5.67,49.86
bihar,200307,30.27,9.61,75.41
bihar,200308,28.88,6.99,85.14
bihar,200309,27.86,5.02,86.82
bihar,200310,24.5,4.65,81.83
bihar,200311,19.15,0.04,73.18
bihar,200312,16.32,0.3,69.09
bihar,200313,25.75,2.96,59.17
bihar,200401,15.15,0.6,61.66
bihar,200402,19.11,0.06,46.15
bihar,200403,26.91,0.09,30.78
bihar,200404,31.95,0.91,34.28
bihar,200405,35.19,0.97,31.41
bihar,200406,32.37,8.39,61.0
bihar,200407,29.22,6.89,79.69
bihar,200408,28.62,7.31,85.25
bihar,200409,27.63,3.2,82.64
bihar,200410,24.93,0.9,70.4
bihar,200411,21.2,0.02,52.8
bihar,200412,18.06,0.02,54.89
bihar,200413,25.87,2.45,57.64
bihar,200501,16.54,0.66,53.47
bihar,200502,21.31,0.83,46.3
bihar,200503,27.65,0.47,37.81
bihar,200504,31.43,0.16,22.98
bihar,200505,35.13,0.3,28.15
bihar,200506,36.66,2.49,36.52
bihar,200507,29.92,9.62,76.74
bihar,200508,29.08,6.37,82.48
bihar,200509,28.02,3.58,82.96
bihar,200510,26.29,1.39,72.89
bihar,200511,20.28,0.01,52.36
bihar,200512,16.92,0.06,48.53
bihar,200513,26.62,2.18,53.54
bihar,200601,16.75,0.0,38.39
bihar,200602,23.16,0.0,33.68
bihar,200603,26.47,0.26,28.43
bihar,200604,31.87,0.44,29.13
bihar,200605,34.51,1.54,42.59
bihar,200606,31.36,9.31,65.0
bihar,200607,29.44,10.86,81.17
bihar,200608,28.49,6.65,84.49
bihar,200609,27.51,7.38,85.41
bihar,200610,25.51,0.35,75.89
bihar,200611,20.91,0.12,68.11
bihar,200612,17.45,0.02,59.15
bihar,200613,26.12,3.09,57.77
bihar,200701,15.85,0.0,44.23
bihar,200702,19.66,1.74,56.34
bihar,200703,24.53,0.74,42.13
bihar,200704,31.73,0.88,33.89
bihar,200705,33.79,1.79,41.27
bihar,200706,33.97,2.94,52.8
bihar,200707,29.36,14.2,79.05
bihar,200708,28.5,8.56,85.33
bihar,200709,27.35,9.14,87.55
bihar,200710,24.28,1.39,81.0
bihar,200711,20.38,0.04,76.91
bihar,200712,14.7,0.0,70.18
bihar,200713,25.36,3.47,62.61
bihar,200801,14.81,1.73,64.94
bihar,200802,17.09,0.28,56.53
bihar,200803,25.54,0.08,38.71
bihar,200804,30.43,0.67,33.08
bihar,200805,34.1,1.66,39.27
bihar,200806,30.64,13.93,71.54
bihar,200807,28.74,10.46,84.98
bihar,200808,28.21,10.67,86.98
bihar,200809,27.46,4.27,85.67
bihar,200810,25.3,0.16,77.91
bihar,200811,20.29,0.0,75.11
bihar,200812,17.49,0.0,75.75
bihar,200813,25.03,3.67,65.92
bihar,200901,16.94,0.14,63.95
bihar,200902,20.31,0.01,43.04
bihar,200903,26.28,0.08,29.39
bihar,200904,31.58,0.03,21.6
bihar,200905,33.57,2.01,42.42
bihar,200906,34.93,2.45,40.99
bihar,200907,31.79,6.43,66.54
bihar,200908,29.53,7.45,79.4
bihar,200909,27.96,6.14,83.96
bihar,200910,24.04,1.83,70.1
bihar,200911,21.13,0.29,60.32
bihar,200912,17.43,0.11,53.09
bihar,200913,26.31,2.27,54.69
bihar,201001,15.5,0.01,47.34
bihar,201002,20.39,0.21,41.03
bihar,201003,28.0,0.02,25.23
bihar,201004,33.79,0.04,19.13
bihar,201005,35.08,1.54,37.78
bihar,201006,35.3,2.46,44.14
bihar,201007,31.19,7.12,68.83
bihar,201008,29.71,6.51,77.44
bihar,201009,27.99,3.91,81.62
bihar,201010,26.13,2.47,73.02
bihar,201011,23.42,0.09,62.47
bihar,201012,17.07,0.17,52.7
bihar,201013,26.98,2.07,52.66
bihar,201101,15.08,0.12,47.76
bihar,201102,20.44,0.17,42.3
bihar,201103,26.69,0.21,28.35
bihar,201104,30.57,1.23,32.7
bihar,201105,34.57,1.38,41.28
bihar,201106,32.94,10.74,58.69
bihar,201107,29.56,4.01,78.65
bihar,201108,28.26,9.2,86.01
bihar,201109,27.22,8.98,87.95
bihar,201110,25.0,0.39,77.99
bihar,201111,20.49,0.0,74.87
bihar,201112,16.2,0.0,64.13
bihar,201113,25.6,3.04,60.16
bihar,201201,15.87,0.68,64.73
bihar,201202,19.37,0.13,45.71
bihar,201203,24.92,0.25,29.86
bihar,201204,31.9,0.4,31.4
